,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
199907,-0.77,5.67,-6.33,-0.82,3.04,-1.99,-3.86,3.97,1.04,-5.73,-2.51,2.91,-0.02,0.77,0.97,4.3,-9.05,-0.09,4.18,2.3,2.03,-0.92,4.48,0.42,1.64,-0.49,-1.22,-0.35,-0.1,2.03
199908,-4.34,-5.4,-3.2,-6.56,-6.55,-6.49,-6.36,-1.62,-3.67,-7.57,-5.35,-3.6,-3.62,-3.28,-4.58,-5.59,0.73,-0.28,2.37,0.7,-2.38,-4.09,0.73,-7.25,-3.07,-5.5,-8.32,-8.09,-3.81,-4.86
199909,-3.32,-2.82,-2.77,-0.31,-1.24,-6.61,-4.48,-1.29,-4.73,-7.82,-4.15,-5.52,-3.21,-3.29,-6.86,-3.77,12.91,-5.74,-0.1,-2.59,1.62,1.67,0.69,-3.3,-4.9,-4.15,-1.11,-4.15,-3.24,-2.4
199910,-0.68,0.18,-15.36,-2.7,-1.28,-2.72,-0.54,-2.66,-5.99,-1.92,-3.33,-4.84,-1.33,-3.17,-6.04,-2.47,-5.91,-1,-7.17,2.07,8.8,1.84,4.16,-3.45,-1.48,-4.31,-1.35,-4.85,1.57,-1.38
199911,-1.47,-2.88,8.77,7.93,1.35,1.44,-2.18,13.15,5.34,5.32,3.58,4.68,3.64,7.02,0.02,1.33,-2.89,-5.83,-1.8,-2.48,14.59,23.52,26.22,0.65,1.6,9.75,6.7,2.59,0.58,4.09
199912,-1.89,0.51,-6.21,0.4,3.8,4.64,-0.08,15.91,4.27,6.61,0.22,9.57,6.33,9.07,0.86,2.68,6.38,3.68,0.45,-1.7,19.26,23.15,21.32,3.1,3.1,8.69,-1.54,-0.05,-1.34,5.98
200001,1.46,3.52,12.73,5.55,1.47,2.93,-1.16,23.75,-1.06,1.19,0.16,-1.81,10.47,18.86,1.62,-2.83,-3.78,10.13,8.03,2.59,4.39,4.67,15.92,-2.77,-1.33,6.91,-4.91,2.06,-2.53,5.46
200002,8.96,-1.62,-6.25,5.26,5.41,5.94,1.23,42.79,2.19,-5.33,4.59,1.84,10.56,19.82,-1.54,-1.45,15.9,-0.67,4.51,-4.37,21.52,19,39.36,1.5,0.54,4.66,0.92,1.85,-1.37,4.97
200003,3.92,0.92,-3.01,1.51,9.06,1.33,7.21,-9,9.61,-0.55,5.15,1.65,2.38,4.6,4.61,9.45,0.05,-7.19,17.82,6,-3.28,-3.71,-1.17,4.46,6.12,-0.18,6.56,1.65,1.78,2.61
200004,-3.85,0.27,7.26,-8.62,-8.93,-4.29,-3.25,-13.62,-4.78,-0.46,-1.64,-2.49,-4.78,-6.94,-3.65,5.49,-5.63,-11.99,-3.49,5.55,-17.29,-19.83,-16.11,-3.47,-2.35,-6.23,-7.19,0.36,-1.68,-6.46
200005,3.22,2.33,12,-6.49,-3.36,-4.48,-7.32,-7.31,-3.07,-6.13,-5.13,-6.07,-5.42,-6.46,-8.27,1.16,-5.35,4.66,17.18,2.3,-13.61,-13.43,-12.57,-2.51,-4.81,-6.31,-6.86,-2.69,0.16,-5.63
200006,2.48,0.67,7.16,3.98,7.06,3.62,1.12,19.18,-0.07,-3.99,2.3,-2.75,8.51,15.64,-1.49,-1.67,-5.85,5.55,3.11,-3.02,10.49,12.11,18.57,-2.57,2.98,2.84,0.34,2.7,1.1,6.38
200007,0.03,2.57,0.11,-2.68,-1.39,-1.74,2.21,-2.3,-0.71,3.97,0.67,3.33,-2.84,-3.59,0.27,3.4,-7.09,8.14,-6.66,5.25,-9.66,-7.27,-6.19,2.71,4.21,-2.29,-3.05,-1.6,2.76,-1.3
200008,-1.38,16.12,31.34,3.15,1.33,4.21,5.89,12.33,2.32,-4.24,7.47,4.78,5.84,7.38,4.51,6.93,2.31,10.08,16.64,6.92,-0.27,4.73,13.62,2.74,0.99,6.17,0.74,3.5,4.66,0.43
200009,2.82,4.02,-2.02,-8.09,-1.66,-3.61,-2.9,-0.12,-3.43,-2.23,-2.83,-10.23,-7.35,-5.87,-6.56,1.28,-1.55,17.3,4.66,6.83,-15.9,-10.5,-9.43,-6.06,-6.38,-6.17,-5.96,-3.05,2,-2.97
200010,-2.39,-5.2,6.47,-8.41,-5.32,-4.81,-5.49,-8.01,1.83,-6.87,-3.02,-4.79,-3.28,-8.41,-2.96,-2.12,-9.32,21.4,-7.76,-1.07,-11.39,-14.73,-10.09,3.19,-3.51,-6.66,-6.41,-0.09,-1.03,-8.23
200011,-1.97,-0.71,5.24,-15.8,-10.12,-4.18,-6.74,-13.62,-8.12,-13.6,-6.16,-16.38,-9.99,-10.24,-11.44,-4.8,-2.83,4.79,-4.71,3.81,-27.4,-23.05,-25.61,-7.19,-2.53,-11.89,-11.31,-1.6,-3.06,-11.17
200012,2.15,1.52,16.39,-9.34,-0.7,0.1,-1.67,-3.65,6.33,2.65,3.3,-1.37,2,-1.06,-2.75,-1.26,-2.51,32.41,24.69,8.24,-5.67,-8.48,-7.7,3.57,1.41,-1.34,-4.53,-5.35,5.19,-0.88
200101,13.26,1.07,6.11,27.97,19.3,16.67,19.26,21.89,8.3,28.58,16.95,20.97,19.14,15.91,25.24,10.8,16.74,3.78,0.42,-7.14,53.12,45.08,40.47,11.76,21,26.91,31.03,17.45,10.61,19.45
200102,-1.55,0.37,8.83,-4.53,-1.9,-3.2,1.71,-9.01,-0.56,-4.11,-2.51,-2.02,-6.69,-8.17,-1.21,1.8,9.42,29.33,0.83,2.94,-20.01,-16.49,-22.06,0.15,-5.61,-4.72,-3.23,0.01,0.09,-2.63
200103,0.43,-0.01,2.05,-7.88,-8.32,-5.99,-3.3,-9.38,-1.06,-2.58,-2.53,-4.34,-5.35,-10.53,-9.16,-6.4,-4.23,26.34,0.2,2.39,-16.14,-16.88,-12.58,-3.53,-2.32,-5.57,-3.78,-3.99,-0.21,-3.08
200104,1.02,3.08,20.53,8.21,4.45,6.28,5.21,12.81,0.92,0.59,8.22,10.87,5.77,7.85,11.93,8.96,0.45,5.57,7.43,3.91,3.05,11.77,13.64,4.98,2.75,6.68,5.8,2.86,3.21,7.39
200105,7.26,6.06,-1.19,10.24,8.42,6.42,5.61,13.63,7.31,11.34,9.91,6.99,4.27,5.82,5.91,6.58,10.82,-2.5,4.6,1.14,-0.18,7.66,2.13,3.92,6.14,7.8,9.43,4.95,5.98,8.88
200106,2.15,-2.83,-2.88,2.89,1.22,-1.13,-2.1,7.16,-4.33,-0.08,-1.18,-3.28,0.68,-2.72,4.13,-3.3,-2.62,-16.81,-13.11,-1.89,0.07,1.29,-0.83,0.3,-1.8,4.17,2.85,1.31,4.04,3.63
200107,3.2,2.79,-2.35,-3.67,-1.15,-0.31,-1.73,-2.65,-1.37,-1.85,0.33,-3.46,-4.95,-10.61,2.69,3.16,-7.56,-12.79,-3.8,-3.25,-10.72,-9.17,-7.29,1.79,0.86,0.18,-1.6,-0.21,2.97,-2.01
200108,2.74,1.21,8,-2.87,-5.11,-2.28,-0.78,-2.82,-0.82,-8.26,-5.71,-4.91,-4.86,-8.04,-5.28,0.2,-5.99,-0.54,-6.02,0.78,-11.96,-7.41,-9.63,-0.15,-2.67,-0.61,-0.96,1.74,-0.15,-3.18
200109,-7.11,-8.8,6.01,-14.12,-12.31,-13.95,-17.96,-11.81,-13.56,-14.13,-15.46,-19.43,-14.21,-13.61,-20.58,-16.62,-13.78,-10.75,-13.87,-4.58,-20.05,-19.44,-17.39,-12.29,-20.98,-9.36,-15.02,-15.24,-4.67,-12.93
200110,5.28,-1.5,2.23,3.31,1.99,7.13,10.86,12,3.2,-11.8,1.75,-4.32,6.95,1.65,1.83,7.76,-7.46,30.29,11.3,0.11,6.05,16.58,19.97,2.63,5.99,0.83,7.01,4.14,0.18,8.39
200111,3.1,2.94,-0.17,10.11,6.75,8.33,6.83,7.07,9.8,7.86,7.9,3.82,4.93,5.69,10.18,-0.03,1.95,-9.53,-4.99,0.66,15.28,13.72,14.36,5.65,10,4.44,13.99,5.62,3.88,4.71
200112,3.77,3.57,-6.49,9.95,5.41,4.46,3.57,6.46,3.41,1.55,10,5.12,4.6,5.67,4.71,5.9,8.61,4.07,6.17,4.22,7.25,10.67,7.2,7.01,8.02,7.8,6.01,5.69,3.13,6.01
200201,1.52,1.54,-1.32,7.76,1.53,5.45,4.31,-3.54,-0.33,-1.9,5.3,-1.37,0.19,0.6,5.29,5.38,0.23,-6.04,-4.77,-2.51,-11.8,3.01,3.43,4.14,8.2,2.75,6.51,8.84,2.72,3.07
200202,0.74,1,3.25,-0.24,-0.53,2.66,2.27,-7.77,1.25,-1.34,1.76,-5.05,0.26,-5.44,4.96,4.85,6.65,-3.8,1.68,0.2,-12.67,-8.74,-11.95,3.13,0.86,-3.98,-0.81,-1.02,0.54,-2.74
200203,4.41,2.27,0.33,8.25,6.13,9.54,10.49,6.51,8.35,29.48,5.51,13.85,10.08,11.32,4.8,11.28,8.19,15.98,14.66,7.64,5.58,8.31,11.13,6.23,8.71,8.92,7.93,9.57,5.63,13.88
200204,4.97,3.86,-1.72,2.33,-2.25,3.67,9.09,-6.26,1.18,14.72,5.24,-0.87,0.47,-0.58,6.9,10.66,5.86,-3.94,1.11,1.14,-7.22,-5.67,-5.22,3.03,-1.26,1.99,6.6,6.35,5.36,3.2
200205,1.94,2.64,-6,-3.53,-0.35,-0.97,0.58,-4.13,-1.81,6.67,-5.25,-4.63,-4.33,-3.16,-0.05,-4.18,9.69,3.58,-5.82,-3.74,-7.29,-6.39,-5.93,1.23,2.05,0.07,2.05,2.53,1.29,0.34
200206,-3.04,-7.04,-9.05,-6.1,-8.91,-2.76,0.65,-10.08,-3.12,-5.2,-2.56,-7.35,-7.94,-7.59,-4.34,-1.86,-1.63,-7.66,-5.78,-3.94,-17.46,-10.99,-14.41,-4.48,-3.3,-3.87,-6.07,-1.77,-1.04,-4.36
200207,-7.66,-7.51,-12.04,-10.98,-9.44,-10.29,-12.49,-11.13,-6.74,-15.41,-12.69,-18.01,-13.6,-13,-10.55,-8.16,-10.31,-30.59,-14.11,-11.21,-12.37,-15.55,-15.13,-12.87,-14.37,-14.51,-15.27,-12.79,-6.45,-12.26
200208,-0.32,0.75,17.07,-0.91,-0.26,-2.09,-1.05,-0.67,2.22,-3.77,-0.31,-2.54,-3.33,-0.88,-2.95,-6.66,8.47,15.39,4.53,3.32,1.68,0.62,-0.93,0.78,-4.06,0,-2.6,-2.53,2.64,3.39
200209,-6.21,-6.4,-19.4,-7.46,-8.67,-6.85,-7.24,-8.62,-10.98,-12.86,-9.23,-11.48,-9.51,-11.07,-9.42,-6.12,-11.11,-8.12,-3.68,-7.02,-11.2,-11.21,-15.42,-7.33,-9.8,-7.3,-8.51,-7.62,-3.89,-10.4
200210,0.45,5.91,-2.54,4.31,5.79,7.18,6.24,4.46,3.17,1.04,0.32,-0.57,7.13,2.4,-1.22,0.51,-8.24,3.7,1.49,0,9.34,9.06,12.35,0.35,5.69,0.21,2.12,-4.46,1.79,-2.57
200211,2.71,2.18,2.04,11.41,16.72,6.59,10.28,11.38,8.01,8.57,8.81,15.51,11,15.21,9.65,5.19,0.98,7.95,2.66,2.74,27.24,20,30.15,11.46,7.36,10.15,12.01,3.21,4.22,9.82
200212,0.99,-4.74,3.11,-5.74,-3.71,-4.11,-4.08,-7.04,-5.77,1,-4.81,-8.52,-6.52,-4.95,-5.25,-4.51,1.91,11.83,1.89,2.29,-7.18,-7.35,-13.53,-2.26,-1.76,-3.12,-8.84,-2,0.1,-1.27
200301,-2.57,-4.09,1.42,-0.14,-2.14,0.42,1.15,1.65,-2.97,-2.62,-2.45,-2.61,-0.23,-0.17,-5.79,-4.4,6.72,-13.39,2.61,-2.31,-0.22,1.47,1.09,-2.9,-4.27,-0.44,-4.48,-2.8,1.74,1.64
200302,-3.99,6.52,0.89,-1.94,-7.79,-1.82,-2.53,-2.62,-1.93,0.75,-2.33,-4.45,-3.01,-5.78,-7.67,-4.67,-11.32,14.94,3.91,-4.05,-5.51,-3.38,-2.91,-4.96,-6.09,-4.34,-4.25,-4.76,-0.12,-5.84
200303,0.57,0.1,-13.8,1.54,0.21,-3.1,2.32,4.75,0.84,-2.2,3.24,-3.16,-3,-2.17,-4.78,-2.22,-0.91,-0.85,-0.95,3.58,1.07,2.65,0.7,1.59,2.44,-1.3,1.99,0.54,1.01,0.06
200304,4.87,25.33,1.61,5.97,7.49,9.53,10.67,15.31,10.69,11.58,11.07,5.59,8.22,9.38,16.56,4.92,5.12,4.44,0.47,8.87,15.08,12.64,10.96,4.87,13.1,10.07,11.77,5.49,7.75,8.23
200305,5.32,5.24,53.51,7.11,7.36,5.63,6.65,23.61,3.91,6.07,12.16,14.13,12.67,15.39,6.04,8.33,10.91,22.86,20.87,10.56,18.47,19.36,23.6,7.17,14.49,8.43,11.83,7.3,7.13,6.41
200306,3.94,-1.07,9.96,6.57,2.41,2.06,4.64,8.97,-1.03,0.06,4.72,5.13,3.41,-0.4,5.82,8.02,3.46,2.34,5.87,-0.84,8.91,6.35,5.29,2.75,8.28,8.47,7.35,7.86,2.64,4.7
200307,5.17,-1.91,-10.34,4.98,1.69,7.92,6.14,6.65,4.83,1.85,3.84,5.84,8.02,8.26,9.35,9.15,14.14,-11.34,-4.06,-2.04,8.07,11.13,12.35,3.23,7.38,9.58,9.18,3.73,5.75,7.07
200308,4.95,2.91,-0.45,2.81,2.81,5.32,8.09,4.62,5.35,-1.01,6.06,6.26,7.85,12.52,8.46,4.01,13.82,3.9,7.69,1.09,1.8,5.56,9.04,1.76,3.46,6.7,7.11,3.17,2.09,1.42
200309,2.21,4.13,1.31,2.23,0.78,1.64,1.99,7.21,0.05,6.91,0.69,-3.01,-1.03,5.7,-2.32,-1.03,5.38,-1.8,0.19,2.64,-0.5,2.85,4.09,-2.07,2.29,2.88,-2.5,2.1,1.78,0.5
200310,5.49,7.49,7.73,7.46,5.85,8.59,8.35,5.1,5.6,-4.03,10.94,14.42,9.39,13.26,11.84,9.63,12.72,8.62,6.04,3.07,6.1,10.53,14.12,5.5,6.87,9.54,10.64,9.17,6.5,7.27
200311,5.01,6.93,9.35,2.98,2.96,0.94,0.8,2.7,5.09,3.64,3.47,2.07,4.92,5.54,2.84,4.24,26.3,0.58,2.65,2.33,5.51,3.17,6.43,1.42,3.21,3.46,3.49,2.55,3.7,3.47
200312,4.44,2.52,0.71,2.03,4.88,0.39,0.32,4.08,8.38,2.95,5.57,20.3,4.61,2.97,7.02,7.85,19.81,27.71,17.3,4.13,3.81,2,0.21,7.01,4.51,5.83,-1.09,2.45,2.47,7.35
200401,2.82,1.03,4.61,3.87,6.31,5.1,2.69,11.99,4.83,13.97,4.18,1.17,6.06,5.6,3.43,2.86,-1.66,-6.52,5.67,2.16,8.52,10.07,13.31,0.86,3.35,7.77,3.93,5.88,3.73,7.91
200402,4.08,3.27,23.67,3.08,2.93,0.58,4.59,0.41,0.96,1.92,4.58,7.3,1.01,-1.49,0.02,-3.42,1.99,5.67,4.44,2.28,-2.24,-0.53,-3.04,0.22,1.4,1.39,5.25,5.27,1.95,2.52
200403,2.24,0.71,-2.85,2.83,0.71,-1.57,-0.13,0.46,2.13,-7.44,2.16,2.32,-0.86,2.06,-1.07,-2.02,2.98,6.97,2.99,0.91,-3.88,1.24,-2.59,-0.47,-0.13,0.48,1.35,2.16,0.26,1.34
200404,-0.47,0.9,-4.76,-2.63,-0.45,0.42,1.88,-1.07,-2.4,-0.73,-1.8,-3.01,-3.61,0.11,0.38,4.34,-18.55,3.54,3.1,-3,-5.64,-4.24,-7.78,-2.06,-1.94,-0.82,-3.05,0.05,-3.86,-2.46
200405,1.1,0.83,-4.35,1.83,-1.4,-2.37,-0.26,-4,0.96,-4.36,-0.33,4.67,1.57,0.02,-3.85,-1.09,5.34,7.15,-1.2,0.26,-2.06,0.03,3.74,1.97,-1.35,-0.72,-0.2,-3.66,0.73,-0.39
200406,2.87,3.48,11.54,3.82,-0.07,0.01,3.33,-0.16,5.99,6.14,2.69,9.02,6.42,3.07,9.05,13.11,7.77,9.49,7.97,2.74,-1.79,1.2,1.79,6.72,9.46,4.9,3.17,1.05,1.95,4.92
200407,-5.63,0.22,1.45,-6.67,-4.16,-5.72,-5.58,-9.85,-5.6,-1.52,-4.15,1.62,-6.98,-9.05,-4.3,-1.39,0.3,2.18,0.88,-0.81,-8.31,-10.67,-13.78,-3.19,-3.74,-6.75,-5.26,-3.36,-1.84,-3.98
200408,-2.27,-0.27,10.07,-2.16,-1.47,-2.77,-3.56,0.18,2.14,-4.59,1.27,-1.77,-2.51,-1.18,-5.11,-3.84,4.63,0.91,-5.41,3.02,-2.27,-3.54,-2.91,-0.64,-4.38,-2.21,-3.28,-2.77,1.59,-1.56
200409,0.05,-1.33,0.54,3.35,3.36,4.44,3.65,4.17,6.54,9.89,4.85,7.58,4.71,3.19,-2.27,4.15,9.22,4.7,13.28,1.56,1.74,5.71,3.7,2.45,3.86,4.29,4.1,3.18,3.01,3.7
200410,1.06,4.14,0.45,3.21,0.84,-2.2,1.57,-1.09,2,5.56,1.21,-2.89,0.26,1.2,-2.26,2.06,-7.25,-3.15,2.55,2.45,3.29,3.72,2.97,-1.25,4.07,1.13,3.86,1.35,2.47,0.26
200411,6.03,4.56,12.27,10.87,9,8.45,5.63,8.32,10.68,3.41,8.31,21.84,9.91,9.42,7.61,24.69,3.14,25.35,9.58,5.39,12.28,8.8,10.05,8.33,9.45,12.35,8.34,8.37,6.01,12.12
200412,5.85,5.7,0.84,9.68,4.16,6.07,9.5,7.39,4.55,4.37,9.99,5.37,7.78,5.9,6.13,1.67,-1.27,-2.15,-0.72,2.1,8.69,8.48,8.5,3.81,5.54,6.5,4.48,6.41,2.85,5.73
200501,-0.45,0.92,1.22,-4.3,-1.97,-1.99,0.86,-3.91,-2.52,-2.51,-0.46,0.58,-4.6,-2.96,-8.63,-5.23,-1.52,3.34,2.67,0.36,-5.44,-4.99,-8.69,-5.84,-3.19,-2.6,-2.46,2.94,-1.98,-2.5
200502,0.12,-0.8,6.6,-0.64,4.17,-1.4,1.99,-1.97,2.72,2.89,2.57,7.4,3.83,3.45,0.57,3.96,11.14,14.27,16.86,2.05,-1.29,0.16,-0.08,2.97,2.03,2.13,1.11,1.83,0.26,-0.16
200503,-1.35,3.27,-3.38,-4.14,-2.4,-2.49,0.49,-7.28,-1.52,-8.42,-3.9,-6.6,0.91,-3.27,-7.98,0.56,-6.26,-7.42,0.01,-0.19,-4.08,-2.59,-5.21,-3.32,-2.15,-2.75,2.75,0.12,-2.13,0.41
200504,-1.37,0.79,-3.32,-6.2,-1.41,-11.14,-5.56,-3.5,-7.91,-6.2,-4.36,-11,-6.68,-9.87,-12.05,-6.27,-10.05,-10.05,-7.39,0.1,-7.55,-7.05,-8.25,-8.7,-9.2,-6.34,-6.33,-4.79,-3.07,-6.3
200505,3.7,3.05,5.94,3.75,3.09,4.69,6.27,4.91,2.33,2.93,6.15,5.71,5.94,4.03,7.32,1.5,3.21,12.66,4.82,4.41,2.61,5.39,7.06,1.12,8.12,2.69,8.63,6.06,3.49,4.68
200506,1.36,18.51,-3.01,2.16,1.61,2.48,7.16,3.23,0.93,8.46,5.74,-2.06,4.05,3.88,6.01,2.72,3.29,4.56,14.12,4.39,3.5,3.12,1.71,0.98,-0.46,2.06,5.21,3.15,2.97,3.88
200507,4.99,0.26,3.01,3.55,1.93,6.89,4.87,8.79,5.37,4.89,10.89,14.16,11.12,7.65,5.88,14.43,4.64,25.16,10.45,3.67,3.12,6.75,7.86,4.29,7.57,9.31,5.84,3.56,3.8,4.73
200508,-3.18,3.36,-2.57,-3.72,-1.3,-0.67,-2.87,-0.92,-3.9,-2.2,0.05,-0.58,2.43,0.22,-2.84,0.16,2.95,4.29,7.09,0.48,-1.64,0.14,-1.31,-3.55,-5.09,0.03,-5.86,-5.04,-1.23,-4.85
200509,-1.63,-1.18,-0.01,-3.28,-1.26,-2.55,-1.4,0.38,-1.66,-9.79,3.32,3.44,0.7,1.9,-3.81,-1.26,13.72,6.36,12.32,2.89,-0.94,2.04,0.71,-4.17,-0.12,-0.31,-3.49,-2.5,0.18,3.08
200510,-2.87,0.83,-3.48,-3.43,-6.67,-5.87,-4.6,-4.57,-3.23,-4.76,-6.55,-4.06,-4.43,-5.57,-5.82,-4.58,-5.28,-8.56,-10.3,-6.33,-5.99,-2.04,-3.97,-2.34,-0.24,-5.18,-1.16,0.51,-0.15,-4.36
200511,-1.1,3.77,-2.73,4.4,2.25,3.1,8.12,2.33,1.84,7.96,3.01,7.29,3.76,3.57,2.39,8.32,8.49,-2.52,1.45,0.53,2.41,2.8,6.63,3.91,7.09,6.64,5.46,3.16,3.24,2.25
200512,-1.07,-1.23,1.69,-1.74,-0.21,5.51,0.75,0.05,2.73,-3.78,0.01,1.61,2.71,-0.75,-1.08,4.45,3.6,-1.04,3.98,-0.05,-0.2,2.03,1.07,1.81,2.13,0.77,0.53,1.06,0.05,0.3
200601,2.92,3.11,6.46,6.42,2.55,4.48,8.98,11.21,10.83,8.85,9.99,18.87,14.22,11.52,5.8,10.91,19.1,12.51,18.23,3.91,3.93,7.44,10.67,3.75,5.12,10.92,4.75,4.52,3.56,6.67
200602,1.54,1.46,-1.72,-0.62,0.89,0.69,1.62,2.22,-0.05,7.38,-0.71,-0.72,-0.33,0.82,-1.57,3.14,-2.1,-9.4,-11.84,0.9,1.19,0.62,0.84,-0.66,0.86,-0.15,1.76,2.85,0.9,4.69
200603,4.51,-1.21,6.1,7.55,1.08,7.91,5.68,2.64,7.05,-5.13,5.64,12.56,4.75,4.59,0.62,4.03,10.29,4.31,6.19,-1.46,5.63,5.01,5.72,3.95,2,5.1,4.79,3.89,2.74,5.45
200604,2.91,1.84,-1.75,-0.18,-0.94,3.74,1.7,-3.79,5.9,2.81,0.21,4.64,5.27,1.36,0.6,4.01,5.81,18.39,4.98,1.18,0.23,0.99,0.08,1.57,0.49,1.54,1.03,-1.77,0.37,4.21
200605,-0.6,3.11,-0.79,-2.98,-2.88,-4.48,-6.97,-7.35,-5.17,-4.05,-7.06,-5.75,-6.85,-7.52,-2.07,-4.14,-7.74,-5.8,-6.03,-0.51,-4.12,-6.19,-8.34,-3.23,-2.86,-5.54,-4.68,-3.25,-1.27,-1.42
200606,0.5,3.14,1.32,-0.11,-1.74,-6.69,0.28,-2.01,-4.23,-2.42,-3.05,4.25,-0.37,-0.38,0.4,-3.21,-1.94,-7.49,3.94,2.01,-2.49,-1.97,-3.61,-0.83,5.67,0.08,-0.94,-1.67,0.88,0.52
200607,-1.07,-0.26,-0.21,-8.73,-4.68,-3.9,-3.66,-4.67,-4.11,-0.32,-7.49,-3.18,-5.7,-3.59,-7.18,-5.44,-4.31,-12.96,0.6,5.6,-3.17,-4.78,-5.55,-2.25,-7.63,-1.48,-4.25,-6.55,-0.64,-1.57
200608,2.71,0.14,8.98,-0.07,2.91,1.62,2.07,3.74,1.36,-1.11,0.41,1.31,0.8,1.68,-2.17,-2.48,2.52,-8.64,-3.49,2,3.52,2.96,4.79,3.39,-0.14,-0.28,0.71,5.55,1.54,1.03
200609,-0.47,0.69,6.55,1.86,-1.37,3.45,5.63,-0.42,-1.11,-5.43,-0.46,-1.47,-1.38,1.45,1.34,1,-4.73,-16.61,-8.47,-2.04,2.81,2.34,0.41,2.39,3.47,0.65,7.17,5.2,1.73,2.19
200610,1.14,3.03,5.15,8.43,5.07,2.86,9.29,6.38,11.41,3.95,5.12,6.81,5.2,4.04,5.32,7.18,8.87,11.81,5.45,5.25,5.96,5.57,3.75,7.13,5.67,5.19,5.26,6.44,2.47,6.81
200611,4.09,3.03,3.58,2.55,2.35,8.4,0.4,2.69,5.36,-2.6,3.59,3.29,2.69,0.79,4.71,5.19,8.49,2.88,7.65,2.95,0.84,2.8,2.75,3.03,2.61,1.52,-0.18,-0.12,1.76,3.38
200612,3.34,5.51,0.25,5.27,4.39,1.04,0.9,1.54,0.44,5,1.7,-0.39,0.79,0.68,5.29,-0.51,-4.2,-9.46,-4.82,0.63,3.43,2.59,0.76,3.69,-0.91,0.99,0.85,2.22,1.47,1.23
200701,3.93,6.86,-14.22,3.33,0.52,3.4,6.74,4.54,2.79,4.3,1.65,8.47,0.41,4.32,3.81,3.89,3.89,-4.06,-1.21,0.3,5.45,4.15,1.28,4.54,4.47,3.15,1.92,5.27,-0.1,3.2
200702,-0.38,1,-0.66,0.76,0.21,4.54,0.84,0.09,0.66,3.15,-0.92,4.89,2.64,-0.53,0.66,3.18,3.48,3.31,-1.17,2.55,-1.04,0.31,1.16,2.01,-0.44,0.71,0.24,0.29,-1.24,-2.09
200703,4.09,3.75,6.87,0.07,-0.88,-0.63,-1.15,0.1,2.02,0.53,-4.17,4.16,0.44,-1.31,2,2.25,1.98,2.02,3.98,4.24,-0.63,0.64,0.36,-1.08,-0.54,1.83,1.27,1.4,-0.9,-0.82
200704,1.81,1.97,0.26,1.78,1.71,2.87,-0.84,5.04,2.59,5.72,4.22,4.76,6.3,2.46,3.63,4.71,3.3,12.21,5.97,2.38,2.52,3.25,1.48,3.78,2.37,4.55,1.48,0.38,-0.6,2.42
200705,1.63,4.69,-1.23,1.1,5.41,0.98,2.69,-0.12,4.11,2.39,3.79,7.19,5.59,5.55,3.83,7.57,-1.16,17.3,4.34,0.68,5.24,4.84,1.37,0.02,4.61,2.14,1.22,1.71,1.3,5.02
200706,0.57,-0.08,1.41,-1.34,-0.06,-1.81,2.05,-3.62,2.79,-2.24,-2.46,-1.64,3.52,2.35,0.18,0.12,-0.96,-5.98,0.44,-3.57,-0.31,-0.15,2.36,-0.06,-1.77,0.51,-2.1,-2.2,-1.75,-1
200707,-3.29,-5.64,-2.21,-8.37,-8.51,-6.18,-5.89,-4.99,-4.07,-8.26,-7.49,-3.03,-0.79,-2.41,-7.52,3.22,0.13,-19.17,-6.26,-3.96,-4.19,-4.58,-2.16,-6.77,-6.07,-4.08,-7.58,-4.21,-7.43,-5.49
200708,1.81,2.96,3.89,-4.4,-4.13,-4.37,-6.56,-0.09,0.19,-4.52,-3.63,-4.42,-1.53,-2.06,-2.43,-3.09,-7.98,-5.63,-3.37,2.4,-2.33,-1.31,-1.97,-1.91,-2.81,-2.76,-2.55,-0.49,1.32,-0.77
200709,1.52,1.4,1.14,1.44,-3.23,1.66,-1.7,2.96,1.98,0.09,-3.71,4.51,3.06,5.93,0.13,1.04,13.26,9.89,5.28,2.16,-0.65,2.12,3.17,0.63,-2.23,0.87,-1.71,-2.58,0.78,1.09
200710,-0.63,0.67,5.64,-1.76,2.98,1.06,-5.51,2.82,0.68,-0.04,-1.12,-0.55,1.84,0.85,-0.47,5.84,12.43,17.08,4.52,5.28,0.16,4.65,1.95,5.2,-0.92,1.69,-1.93,1.27,-2.88,-0.33
200711,-5.65,-10.68,0.95,-10.81,-11.42,-9.6,-11.51,-8.16,-8.62,-5.01,-14.82,-7.77,-6.53,-1.15,-15.24,-10.1,-5.24,-0.7,-10.15,-1.26,-10.89,-9.59,-10.68,-8.73,-7.15,-9.81,-7.71,-11.59,-6.07,-6.87
200712,0.72,9.85,-6.76,-4.86,1.93,-1.11,-4.08,-2.64,5.55,-5.55,-2.16,0.05,1.72,2.49,-2.39,0.31,-1.55,13.94,4.79,0.59,-2.91,0.44,-1.35,-1.02,-2.96,-0.76,-5.88,-7.24,-3.3,-1.78
